CD_PROGRAMA_IES,AN_BASE,CD_AREA_AVALIACAO,CD_CURSO_PPG,CD_CONCEITO_CURSO
25001019038P8,2013,7,2,6.0
25001019038P8,2014,7,2,6.0
25001019038P8,2015,7,2,6.0
25001019038P8,2016,7,2,6.0
25001019038P8,2017,7,2,6.0
25001019038P8,2018,7,2,6.0
25001019038P8,2019,7,2,6.0
25001019039P4,2013,15,1,3.0
25001019039P4,2014,15,1,3.0
25001019039P4,2015,15,1,3.0
25001019039P4,2016,15,1,3.0
25001019039P4,2017,15,1,2.0
25001019039P4,2018,15,1,2.0
25001019040P2,2013,10,2,5.0
25001019040P2,2014,10,2,5.0
25001019040P2,2015,10,2,5.0
25001019040P2,2016,10,2,5.0
25001019040P2,2017,10,2,5.0
25001019040P2,2018,10,2,5.0
25001019040P2,2019,10,2,5.0
25001019041P9,2013,7,2,5.0
25001019041P9,2014,7,2,5.0
25001019041P9,2015,7,2,5.0
25001019041P9,2016,7,2,5.0
25001019041P9,2017,7,2,6.0
25001019041P9,2018,7,2,6.0
25001019041P9,2019,7,2,6.0
25001019043P1,2013,16,2,4.0
25001019043P1,2014,16,2,4.0
25001019043P1,2015,16,2,4.0
25001019043P1,2016,16,2,4.0
25001019043P1,2017,16,2,4.0
25001019043P1,2018,16,2,4.0
25001019043P1,2019,16,2,4.0
25001019044P8,2013,12,2,4.0
25001019044P8,2014,12,2,4.0
25001019044P8,2015,12,2,4.0
25001019044P8,2016,12,2,4.0
25001019044P8,2017,12,2,4.0
25001019044P8,2018,12,2,4.0
25001019044P8,2019,12,2,4.0
25001019045P4,2013,6,2,4.0
25001019045P4,2014,6,2,4.0
25001019045P4,2015,6,2,4.0
25001019045P4,2016,6,2,4.0
25001019045P4,2017,6,2,5.0
25001019045P4,2018,6,2,5.0
25001019045P4,2019,6,2,5.0
25001019046P0,2013,27,2,4.0
25001019046P0,2014,27,2,4.0
25001019046P0,2015,27,2,4.0
25001019046P0,2016,27,2,4.0
25001019046P0,2017,27,2,4.0
25001019046P0,2018,27,2,4.0
25001019046P0,2019,27,2,4.0
25001019048P3,2013,1,2,5.0
25001019048P3,2014,1,2,5.0
25001019048P3,2015,1,2,5.0
25001019048P3,2016,1,2,5.0
25001019048P3,2017,1,2,5.0
25001019048P3,2018,1,2,5.0
25001019048P3,2019,1,2,5.0
25001019050P8,2013,13,2,4.0
25001019050P8,2014,13,2,4.0
25001019050P8,2015,13,2,4.0
25001019050P8,2016,13,2,4.0
25001019050P8,2017,13,2,3.0
25001019050P8,2018,13,2,3.0
25001019050P8,2019,13,2,3.0
25001019052P0,2013,5,1,3.0
25001019052P0,2014,5,1,3.0
25001019052P0,2015,5,1,3.0
25001019052P0,2016,5,1,3.0
25001019052P0,2017,5,1,3.0
25001019052P0,2018,5,1,3.0
25001019052P0,2019,5,1,3.0
25001019053P7,2013,47,2,5.0
25001019053P7,2014,47,2,5.0
25001019053P7,2015,47,2,5.0
25001019053P7,2016,47,2,5.0
25001019053P7,2017,47,2,5.0
25001019053P7,2018,47,2,5.0
25001019053P7,2019,47,2,5.0
25001019054P3,2013,31,2,4.0
25001019054P3,2014,31,2,4.0
25001019054P3,2015,31,2,4.0
25001019054P3,2016,31,2,4.0
25001019054P3,2017,31,2,5.0
25001019054P3,2018,31,2,5.0
25001019054P3,2019,31,2,5.0
25001019055P0,2013,45,1,4.0
25001019055P0,2014,45,1,4.0
25001019055P0,2015,45,1,4.0
25001019055P0,2016,45,1,4.0
25001019055P0,2017,45,1,3.0
25001019055P0,2018,45,1,3.0
25001019055P0,2019,45,1,3.0
25001019057P2,2013,29,2,4.0
25001019057P2,2014,29,2,4.0
25001019057P2,2015,29,2,4.0
25001019057P2,2016,29,2,4.0
25001019057P2,2017,29,2,4.0
25001019057P2,2018,29,2,4.0
25001019057P2,2019,29,2,4.0
25001019058P9,2013,18,2,4.0
25001019058P9,2014,18,2,4.0
25001019058P9,2015,18,2,4.0
25001019058P9,2016,18,2,4.0
25001019058P9,2017,18,2,4.0
25001019058P9,2018,18,2,4.0
25001019058P9,2019,18,2,4.0
25001019059P5,2013,35,2,4.0
25001019059P5,2014,35,2,4.0
25001019059P5,2015,35,2,4.0
25001019059P5,2016,35,2,4.0
25001019059P5,2017,35,2,5.0
25001019059P5,2018,35,2,5.0
25001019059P5,2019,35,2,5.0
25001019060P3,2013,49,1,4.0
25001019060P3,2014,49,1,4.0
25001019060P3,2015,49,1,4.0
25001019060P3,2016,49,1,4.0
25001019060P3,2017,49,1,5.0
25001019060P3,2018,49,1,5.0
25001019060P3,2019,49,1,5.0
25001019061P0,2013,12,1,3.0
25001019061P0,2014,12,1,3.0
25001019061P0,2015,12,1,3.0
25001019061P0,2016,12,1,3.0
25001019061P0,2017,12,1,2.0
25001019061P0,2018,12,1,2.0
25001019061P0,2019,12,1,2.0
25001019062P6,2013,2,1,3.0
25001019062P6,2014,2,1,3.0
25001019062P6,2015,2,1,3.0
25001019062P6,2016,2,1,3.0
25001019062P6,2017,2,1,4.0
25001019062P6,2018,2,1,4.0
25001019062P6,2019,2,1,4.0
25001019063P2,2013,28,1,4.0
25001019063P2,2017,28,1,4.0
25001019065P5,2013,13,1,5.0
25001019065P5,2014,13,1,5.0
25001019065P5,2015,13,1,5.0
25001019065P5,2016,13,1,5.0
25001019065P5,2017,13,1,4.0
25001019065P5,2018,13,1,4.0
25001019065P5,2019,13,2,4.0
25001019066P1,2013,37,2,4.0
25001019066P1,2014,37,2,4.0
25001019066P1,2015,37,2,4.0
25001019066P1,2016,37,2,4.0
25001019066P1,2017,37,2,4.0
25001019066P1,2018,37,2,4.0
25001019066P1,2019,37,2,4.0
25001019068P4,2013,27,2,4.0
25001019068P4,2014,27,2,4.0
25001019068P4,2015,27,2,4.0
25001019068P4,2016,27,2,4.0
25001019068P4,2017,27,2,4.0
25001019068P4,2018,27,2,4.0
25001019068P4,2019,27,2,4.0
25001019069P0,2013,46,2,4.0
25001019069P0,2014,46,2,4.0
25001019069P0,2015,46,2,4.0
25001019069P0,2016,46,2,4.0
25001019069P0,2017,46,2,4.0
25001019069P0,2018,46,2,4.0
25001019069P0,2019,46,2,4.0
25001019072P1,2013,21,1,3.0
25001019072P1,2014,21,1,3.0
25001019072P1,2015,21,1,3.0
25001019072P1,2016,21,1,3.0
25001019072P1,2017,21,1,3.0
25001019072P1,2018,21,1,3.0
25001019072P1,2019,21,1,3.0
25001019073P8,2013,19,2,4.0
25001019073P8,2014,19,2,4.0
25001019073P8,2015,19,2,4.0
25001019073P8,2016,19,2,4.0
25001019073P8,2017,19,2,5.0
25001019073P8,2018,19,2,5.0
25001019073P8,2019,19,2,5.0
25001019074P4,2013,22,1,3.0
25001019074P4,2014,22,1,3.0
25001019074P4,2015,22,1,3.0
25001019074P4,2016,22,1,3.0
25001019074P4,2017,22,1,3.0
25001019074P4,2018,22,1,3.0
25001019074P4,2019,22,1,3.0
25001019075P0,2013,7,1,3.0
25001019075P0,2014,7,1,3.0
25001019075P0,2015,7,1,3.0
25001019075P0,2016,7,1,3.0
25001019075P0,2017,7,1,3.0
25001019075P0,2018,7,1,2.0
25001019077P3,2013,31,1,4.0
25001019077P3,2014,31,1,4.0
25001019077P3,2015,31,1,4.0
25001019077P3,2016,31,2,4.0
25001019077P3,2017,31,2,4.0
25001019077P3,2018,31,2,4.0
25001019077P3,2019,31,2,4.0
25001019078P0,2013,27,1,3.0
25001019078P0,2014,27,1,3.0
25001019078P0,2015,27,1,3.0
25001019078P0,2016,27,1,3.0
25001019078P0,2017,27,1,3.0
25001019078P0,2018,27,1,3.0
25001019078P0,2019,27,1,3.0
25001019079P6,2013,6,2,5.0
25001019079P6,2014,6,2,5.0
25001019079P6,2015,6,2,5.0
25001019079P6,2016,6,2,5.0
25001019079P6,2017,6,2,4.0
25001019079P6,2018,6,2,4.0
25001019079P6,2019,6,2,4.0
25001019080P4,2013,10,1,3.0
25001019080P4,2014,10,1,3.0
25001019080P4,2015,10,1,3.0
25001019080P4,2016,10,1,3.0
25001019080P4,2017,10,1,3.0
25001019080P4,2018,10,1,3.0
25001019080P4,2019,10,1,3.0
25001019081P0,2013,48,1,3.0
25001019081P0,2014,48,1,3.0
25001019081P0,2015,48,1,3.0
25001019081P0,2016,48,1,3.0
25001019081P0,2017,48,1,4.0
25001019081P0,2018,48,1,4.0
25001019081P0,2019,48,1,4.0
25001019082P7,2013,20,2,4.0
25001019082P7,2014,20,2,4.0
25001019082P7,2015,20,2,4.0
25001019082P7,2016,20,2,4.0
25001019082P7,2017,20,2,4.0
25001019082P7,2018,20,2,4.0
25001019082P7,2019,20,2,4.0
25001019083P3,2013,28,1,3.0
25001019083P3,2014,28,1,3.0
25001019083P3,2015,28,1,3.0
25001019083P3,2016,28,1,3.0
25001019083P3,2017,28,1,4.0
25001019083P3,2018,28,1,4.0
25001019083P3,2019,28,1,4.0
25001019084P0,2013,38,1,3.0
25001019084P0,2014,38,1,3.0
25001019084P0,2015,38,1,3.0
25001019084P0,2016,38,1,3.0
25001019084P0,2017,38,1,4.0
25001019084P0,2018,38,1,4.0
25001019084P0,2019,38,1,4.0
25001019085P6,2013,29,1,3.0
25001019085P6,2014,29,1,3.0
25001019085P6,2015,29,1,3.0
25001019085P6,2016,29,1,3.0
25001019085P6,2017,29,1,3.0
25001019085P6,2018,29,1,3.0
25001019085P6,2019,29,1,3.0
25001019087P9,2013,28,1,4.0
25001019087P9,2014,28,1,4.0
25001019087P9,2015,28,1,4.0
25001019087P9,2016,28,1,4.0
25001019087P9,2017,28,1,5.0
25001019087P9,2018,28,1,5.0
25001019087P9,2019,28,2,5.0
25001019088P5,2013,14,1,3.0
25001019088P5,2014,14,1,3.0
25001019088P5,2015,14,1,3.0
25001019088P5,2016,14,1,3.0
25001019088P5,2017,14,1,3.0
25001019088P5,2018,14,1,3.0
25001019088P5,2019,14,1,3.0
25001019089P1,2013,45,1,3.0
25001019089P1,2014,45,1,3.0
25001019089P1,2015,45,1,3.0
25001019089P1,2016,45,1,3.0
25001019089P1,2017,45,1,3.0
25001019089P1,2018,45,1,3.0
25001019089P1,2019,45,1,3.0
25001019090P0,2013,13,1,3.0
25001019090P0,2014,13,1,3.0
25001019090P0,2015,13,1,3.0
25001019090P0,2016,13,1,3.0
25001019090P0,2017,13,1,3.0
25001019090P0,2018,13,1,3.0
25001019090P0,2019,13,1,3.0
25001019091P6,2014,39,1,4.0
25001019091P6,2015,39,1,4.0
25001019091P6,2016,39,1,4.0
25001019091P6,2017,39,1,3.0
25001019091P6,2018,39,1,3.0
25001019091P6,2019,39,1,3.0
25001019092P2,2014,45,1,3.0
25001019092P2,2015,45,1,3.0
25001019092P2,2016,45,1,3.0
25001019092P2,2017,45,1,3.0
25001019092P2,2018,45,1,3.0
25001019092P2,2019,45,1,3.0
25001019093P9,2014,50,1,3.0
25001019093P9,2015,50,1,3.0
25001019093P9,2016,50,1,3.0
25001019093P9,2017,50,1,3.0
25001019093P9,2018,50,1,3.0
25001019093P9,2019,50,1,3.0
25001019094P5,2015,33,1,3.0
25001019094P5,2016,33,1,3.0
25001019094P5,2017,33,1,3.0
25001019094P5,2018,33,1,3.0
25001019094P5,2019,33,1,3.0
25001019095P1,2015,46,1,3.0
25001019095P1,2016,46,1,3.0
25001019095P1,2017,46,1,3.0
25001019095P1,2018,46,1,3.0
25001019095P1,2019,46,1,3.0
25001019097P4,2015,8,1,4.0
25001019097P4,2016,8,1,4.0
25001019097P4,2017,8,1,3.0
25001019097P4,2018,8,1,3.0
25001019097P4,2019,8,1,3.0
25001019156P0,2016,21,1,3.0
25001019156P0,2017,21,1,3.0
25001019156P0,2018,21,1,3.0
25001019156P0,2019,21,1,3.0
25001019157P7,2016,11,1,3.0
25001019157P7,2017,11,1,3.0
25001019157P7,2018,11,1,3.0
25001019157P7,2019,11,1,3.0
25001019171P0,2017,27,1,3.0
25001019171P0,2018,27,1,3.0
25001019171P0,2019,27,1,3.0
25001019172P6,2017,21,1,3.0
25001019172P6,2018,21,1,3.0
25001019172P6,2019,21,1,3.0
25002015001P3,2013,37,2,4.0
25002015001P3,2014,37,2,4.0
25002015001P3,2015,37,2,4.0
25002015001P3,2016,37,2,4.0
25002015001P3,2017,37,2,4.0
25002015001P3,2018,37,2,4.0
25002015001P3,2019,37,2,4.0
25002015002P0,2013,10,1,3.0
25002015002P0,2014,10,1,3.0
25002015002P0,2015,10,1,3.0
25002015002P0,2016,10,1,3.0
25002015002P0,2017,10,1,3.0
25002015002P0,2018,10,1,3.0
25002015002P0,2019,10,1,3.0
25002015003P6,2013,41,2,4.0
25002015003P6,2014,41,2,4.0
25002015003P6,2015,41,2,4.0
25002015003P6,2016,41,2,4.0
25002015003P6,2017,41,2,5.0
25002015003P6,2018,41,2,5.0
25002015003P6,2019,41,2,5.0
25002015004P2,2013,44,2,4.0
25002015004P2,2014,44,2,4.0
25002015004P2,2015,44,2,4.0
25002015004P2,2016,44,2,4.0
25002015004P2,2017,44,2,4.0
25002015004P2,2018,44,2,4.0
25002015004P2,2019,44,2,4.0
25002015005P9,2013,12,1,3.0
25002015005P9,2014,12,1,3.0
25002015005P9,2015,12,1,3.0
25002015005P9,2016,12,1,3.0
25002015005P9,2017,12,1,4.0
25002015005P9,2018,12,1,4.0
25002015005P9,2019,12,1,4.0
25002015006P5,2013,26,2,4.0
25002015006P5,2014,26,2,4.0
25002015006P5,2015,26,2,4.0
25002015006P5,2016,26,2,4.0
25002015006P5,2017,26,2,4.0
25002015006P5,2018,26,2,4.0
25002015006P5,2019,26,2,4.0
25002015007P1,2015,44,1,3.0
25002015007P1,2016,44,1,3.0
25002015007P1,2017,44,1,3.0
25002015007P1,2018,44,1,3.0
25002015007P1,2019,44,1,3.0
25002015008P8,2017,31,1,3.0
25002015008P8,2018,31,1,3.0
25002015008P8,2019,31,1,3.0
25002015009P4,2017,40,1,3.0
25002015009P4,2018,40,1,3.0
25002015009P4,2019,40,1,3.0
25003011001P0,2013,7,2,4.0
25003011001P0,2014,7,2,4.0
25003011001P0,2015,7,2,4.0
25003011001P0,2016,7,2,4.0
25003011001P0,2017,7,2,4.0
25003011001P0,2018,7,2,4.0
25003011001P0,2019,7,2,4.0
25003011002P6,2013,42,2,5.0
25003011002P6,2014,42,2,5.0
25003011002P6,2015,42,2,5.0
25003011002P6,2016,42,2,5.0
25003011002P6,2017,42,2,5.0
25003011002P6,2018,42,2,5.0
25003011002P6,2019,42,2,5.0
25003011003P2,2013,42,2,5.0
25003011003P2,2014,42,2,5.0
25003011003P2,2015,42,2,5.0
25003011003P2,2016,42,2,5.0
25003011003P2,2017,42,2,5.0
25003011003P2,2018,42,2,5.0
25003011003P2,2019,42,2,5.0
25003011005P5,2013,24,2,5.0
25003011005P5,2014,24,2,5.0
25003011005P5,2015,24,2,5.0
25003011005P5,2016,24,2,5.0
25003011005P5,2017,24,2,5.0
25003011005P5,2018,24,2,5.0
25003011005P5,2019,24,2,5.0
25003011006P1,2013,23,1,4.0
25003011006P1,2014,23,1,4.0
25003011006P1,2015,23,1,4.0
25003011006P1,2016,23,1,4.0
25003011006P1,2017,23,1,4.0
25003011006P1,2018,23,2,4.0
25003011006P1,2019,23,2,4.0
25003011009P0,2013,23,1,4.0
25003011009P0,2014,23,1,4.0
25003011009P0,2015,23,1,4.0
25003011009P0,2016,23,1,4.0
25003011009P0,2017,23,1,5.0
25003011009P0,2018,23,1,5.0
25003011009P0,2019,23,1,5.0
25003011010P9,2013,42,2,5.0
25003011010P9,2014,42,2,5.0
25003011010P9,2015,42,2,5.0
25003011010P9,2016,42,2,5.0
25003011010P9,2017,42,2,4.0
25003011010P9,2018,42,2,4.0
25003011010P9,2019,42,2,4.0
25003011011P5,2013,23,2,4.0
25003011011P5,2014,23,2,4.0
25003011011P5,2015,23,2,4.0
25003011011P5,2016,23,2,4.0
25003011011P5,2017,23,2,5.0
25003011011P5,2018,23,2,5.0
25003011011P5,2019,23,2,5.0
25003011012P1,2013,46,2,4.0
25003011012P1,2014,46,2,4.0
25003011012P1,2015,46,2,4.0
25003011012P1,2016,46,2,4.0
25003011012P1,2017,46,2,4.0
25003011012P1,2018,46,2,4.0
25003011012P1,2019,46,2,4.0
25003011013P8,2013,42,2,4.0
25003011013P8,2014,42,2,4.0
25003011013P8,2015,42,2,4.0
25003011013P8,2016,42,2,4.0
25003011013P8,2017,42,2,4.0
25003011013P8,2018,42,2,4.0
25003011013P8,2019,42,2,4.0
25003011014P4,2013,27,1,3.0
25003011014P4,2014,27,1,3.0
25003011014P4,2015,27,1,3.0
25003011014P4,2016,27,1,3.0
25003011014P4,2017,27,1,3.0
25003011014P4,2018,27,1,3.0
25003011014P4,2019,27,1,3.0
25003011015P0,2013,42,2,4.0
25003011015P0,2014,42,2,4.0
25003011015P0,2015,42,2,4.0
25003011015P0,2016,42,2,4.0
25003011015P0,2017,42,2,4.0
25003011015P0,2018,42,2,4.0
25003011015P0,2019,42,2,4.0
25003011016P7,2013,42,1,3.0
25003011016P7,2014,42,1,3.0
25003011016P7,2015,42,1,3.0
25003011016P7,2016,42,1,3.0
25003011017P3,2013,42,2,5.0
25003011017P3,2014,42,2,5.0
25003011017P3,2015,42,2,5.0
25003011017P3,2016,42,2,5.0
25003011017P3,2017,42,2,6.0
25003011017P3,2018,42,2,6.0
25003011017P3,2019,42,2,6.0
25003011018P0,2013,42,2,5.0
25003011018P0,2014,42,2,5.0
25003011018P0,2015,42,2,5.0
25003011018P0,2016,42,2,5.0
25003011018P0,2017,42,2,6.0
25003011018P0,2018,42,2,6.0
25003011018P0,2019,42,2,6.0
25003011019P6,2013,40,1,3.0
25003011019P6,2014,40,1,3.0
25003011019P6,2015,40,1,3.0
25003011019P6,2016,40,1,3.0
25003011019P6,2017,40,1,4.0
25003011019P6,2018,40,2,4.0
25003011019P6,2019,40,2,4.0
25003011020P4,2013,4,2,4.0
25003011020P4,2014,4,2,4.0
25003011020P4,2015,4,2,4.0
25003011020P4,2016,4,2,4.0
25003011020P4,2017,4,2,4.0
25003011020P4,2018,4,2,4.0
25003011020P4,2019,4,2,4.0
25003011021P0,2013,25,1,4.0
25003011021P0,2014,25,1,4.0
25003011021P0,2015,25,1,4.0
25003011021P0,2016,25,1,4.0
25003011021P0,2017,25,1,3.0
25003011021P0,2018,25,1,3.0
25003011021P0,2019,25,1,3.0
25003011022P7,2013,24,2,4.0
25003011022P7,2014,24,2,4.0
25003011022P7,2015,24,2,4.0
25003011022P7,2016,24,2,4.0
25003011022P7,2017,24,2,5.0
25003011022P7,2018,24,2,5.0
25003011022P7,2019,24,2,5.0
25003011024P0,2013,3,1,3.0
25003011024P0,2014,3,1,3.0
25003011024P0,2015,3,1,3.0
25003011024P0,2016,3,1,3.0
25003011024P0,2017,3,1,3.0
25003011024P0,2018,3,1,3.0
25003011024P0,2019,3,1,3.0
25003011025P6,2013,24,1,3.0
25003011025P6,2014,24,1,3.0
25003011025P6,2015,24,1,3.0
25003011025P6,2016,24,1,3.0
25003011025P6,2017,24,1,4.0
25003011025P6,2018,24,1,4.0
25003011025P6,2019,24,1,4.0
25003011026P2,2013,7,1,3.0
25003011026P2,2014,7,1,3.0
25003011026P2,2015,7,1,3.0
25003011026P2,2016,7,1,3.0
25003011026P2,2017,7,1,4.0
25003011026P2,2018,7,1,4.0
25003011026P2,2019,7,1,4.0
25003011027P9,2013,23,1,3.0
25003011027P9,2014,23,1,3.0
25003011027P9,2015,23,1,3.0
25003011027P9,2016,23,1,3.0
25003011027P9,2017,23,1,3.0
25003011027P9,2018,23,1,3.0
25003011027P9,2019,23,1,3.0
25003011028P5,2013,42,1,3.0
25003011028P5,2014,42,1,3.0
25003011028P5,2015,42,1,3.0
25003011028P5,2016,42,1,3.0
25003011028P5,2017,42,1,4.0
25003011028P5,2018,42,1,4.0
25003011028P5,2019,42,1,4.0
25003011029P1,2013,38,1,3.0
25003011029P1,2014,38,1,3.0
25003011029P1,2015,38,1,3.0
25003011029P1,2016,38,1,3.0
25003011029P1,2017,38,1,3.0
25003011029P1,2018,38,1,3.0
25003011029P1,2019,38,1,3.0
25003011030P0,2013,42,1,3.0
25003011030P0,2014,42,1,3.0
25003011030P0,2015,42,1,3.0
25003011030P0,2016,42,1,3.0
25003011030P0,2017,42,1,4.0
25003011030P0,2018,42,1,4.0
25003011030P0,2019,42,1,4.0
25003011031P6,2013,24,2,4.0
25003011031P6,2014,24,2,4.0
25003011031P6,2015,24,2,4.0
25003011031P6,2016,24,2,4.0
25003011031P6,2017,24,2,3.0
25003011031P6,2018,24,2,3.0
25003011031P6,2019,24,2,3.0
25003011032P2,2013,2,1,3.0
25003011032P2,2014,2,1,3.0
25003011032P2,2015,2,1,3.0
25003011032P2,2016,2,1,3.0
25003011032P2,2017,2,1,3.0
25003011032P2,2018,2,1,3.0
25003011032P2,2019,2,1,3.0
25003011033P9,2013,7,1,4.0
25003011033P9,2014,7,1,4.0
25003011033P9,2015,7,2,4.0
25003011033P9,2016,7,2,4.0
25003011033P9,2017,7,2,5.0
25003011033P9,2018,7,2,5.0
25003011033P9,2019,7,2,5.0
25003011036P8,2013,10,1,3.0
25003011036P8,2014,10,1,3.0
25003011036P8,2015,10,1,3.0
25003011036P8,2016,10,1,3.0
25003011036P8,2017,10,1,4.0
25003011036P8,2018,10,1,4.0
25003011036P8,2019,10,1,4.0
25003011037P4,2013,32,1,3.0
25003011037P4,2014,32,1,3.0
25003011037P4,2015,32,1,3.0
25003011037P4,2016,32,1,3.0
25003011037P4,2017,32,1,3.0
25003011038P0,2014,38,1,3.0
25003011038P0,2015,38,1,3.0
25003011038P0,2016,38,1,3.0
25003011038P0,2017,38,1,3.0
25003011038P0,2018,38,1,3.0
25003011038P0,2019,38,1,3.0
25003011070P1,2015,27,1,3.0
25003011070P1,2016,27,1,3.0
25003011070P1,2017,27,1,3.0
25003011070P1,2018,27,1,3.0
25003011070P1,2019,27,1,3.0
25003011071P8,2016,7,1,3.0
25003011071P8,2017,7,1,3.0
25003011071P8,2018,7,1,3.0
25003011071P8,2019,7,1,3.0
25004018006P8,2013,18,2,4.0
25004018006P8,2014,18,2,4.0
25004018006P8,2015,18,2,4.0
25004018006P8,2016,18,2,4.0
25004018006P8,2017,18,2,4.0
25004018006P8,2018,18,2,4.0
25004018006P8,2019,18,2,4.0
25004018008P0,2013,45,1,3.0
25004018008P0,2014,45,1,3.0
25004018008P0,2015,45,1,3.0
25004018008P0,2016,45,1,3.0
25004018008P0,2017,45,1,4.0
25004018008P0,2018,45,1,4.0
25004018008P0,2019,45,1,4.0
25004018009P7,2013,15,2,4.0
25004018009P7,2014,15,2,4.0
25004018009P7,2015,15,2,4.0
25004018009P7,2016,15,2,4.0
25004018009P7,2017,15,2,3.0
25004018009P7,2018,15,2,3.0
25004018009P7,2019,15,2,3.0
25004018010P5,2013,27,1,3.0
25004018010P5,2014,27,1,3.0
25004018010P5,2015,27,1,3.0
25004018010P5,2016,27,1,3.0
25004018010P5,2017,27,1,3.0
25004018010P5,2018,27,1,3.0
25004018010P5,2019,27,1,3.0
25004018011P1,2013,2,1,3.0
25004018011P1,2014,2,1,3.0
25004018011P1,2015,2,1,3.0
25004018011P1,2016,2,1,3.0
25004018011P1,2017,2,1,4.0
25004018011P1,2018,2,2,4.0
25004018011P1,2019,2,2,4.0
25004018012P8,2013,10,1,3.0
25004018012P8,2014,10,1,3.0
25004018012P8,2015,10,1,3.0
25004018012P8,2016,10,1,3.0
25004018012P8,2017,10,1,3.0
25004018012P8,2018,10,1,3.0
25004018012P8,2019,10,1,3.0
25004018013P4,2013,6,2,4.0
25004018013P4,2014,6,2,4.0
25004018013P4,2015,6,2,4.0
25004018013P4,2016,6,2,4.0
25004018013P4,2017,6,2,4.0
25004018013P4,2018,6,2,4.0
25004018013P4,2019,6,2,4.0
25004018014P0,2013,21,2,4.0
25004018014P0,2014,21,2,4.0
25004018014P0,2015,21,2,4.0
25004018014P0,2016,21,2,4.0
25004018014P0,2017,21,2,4.0
25004018014P0,2018,21,2,4.0
25004018014P0,2019,21,2,4.0
25004018015P7,2013,20,2,4.0
25004018015P7,2014,20,2,4.0
25004018015P7,2015,20,2,4.0
25004018015P7,2016,20,2,4.0
25004018015P7,2017,20,2,4.0
25004018015P7,2018,20,2,4.0
25004018015P7,2019,20,2,4.0
25004018016P3,2013,45,1,3.0
25004018016P3,2014,45,1,3.0
25004018016P3,2015,45,1,3.0
25004018016P3,2016,45,1,3.0
25004018016P3,2017,45,1,3.0
25004018016P3,2018,45,1,3.0
25004018016P3,2019,45,1,3.0
25004018017P0,2013,13,1,3.0
25004018017P0,2014,13,1,3.0
25004018017P0,2015,13,1,3.0
25004018017P0,2016,13,1,3.0
25004018017P0,2017,13,1,3.0
25004018017P0,2018,13,1,2.0
25004018017P0,2019,13,1,2.0
25004018018P6,2013,14,1,3.0
25004018018P6,2014,14,1,3.0
25004018018P6,2015,14,1,3.0
25004018018P6,2016,14,1,3.0
25004018018P6,2017,14,1,3.0
25004018018P6,2018,14,1,3.0
25004018018P6,2019,14,1,3.0
25004018019P2,2014,38,1,3.0
25004018019P2,2015,38,1,3.0
25004018019P2,2016,38,1,3.0
25004018019P2,2017,38,1,4.0
25004018019P2,2018,38,1,4.0
25004018019P2,2019,38,1,4.0
25004018070P8,2015,38,1,3.0
25004018070P8,2016,38,1,3.0
25004018070P8,2017,38,1,3.0
25004018070P8,2018,38,1,3.0
25004018070P8,2019,38,1,3.0
25004018071P4,2015,37,1,3.0
25004018071P4,2016,37,1,3.0
25004018071P4,2017,37,1,3.0
25004018071P4,2018,37,1,3.0
25004018071P4,2019,37,1,3.0
25004018072P0,2017,49,1,3.0
25004018072P0,2018,49,1,3.0
25004018072P0,2019,49,1,3.0
25004018073P7,2018,35,1,3.0
25004018073P7,2019,35,1,3.0
25005014001P2,2013,16,2,5.0
25005014001P2,2014,16,2,5.0
25005014001P2,2015,16,2,5.0
25005014001P2,2016,16,2,5.0
25005014001P2,2017,16,2,5.0
25005014001P2,2018,16,2,5.0
25005014001P2,2019,16,2,5.0
25005014002P9,2013,22,1,4.0
25005014002P9,2014,22,1,4.0
25005014002P9,2015,22,1,4.0
25005014002P9,2016,22,1,4.0
25005014002P9,2017,22,1,4.0
25005014002P9,2018,22,1,4.0
25005014002P9,2019,22,1,4.0
25005014003P5,2013,15,1,3.0
25005014003P5,2014,15,1,3.0
25005014003P5,2015,15,1,3.0
25005014003P5,2016,15,1,3.0
25005014003P5,2017,15,1,3.0
25005014003P5,2018,15,1,3.0
25005014003P5,2019,15,1,3.0
25005014004P1,2013,15,1,3.0
25005014004P1,2014,15,1,3.0
25005014004P1,2015,15,1,3.0
25005014004P1,2016,15,1,3.0
25005014004P1,2017,15,1,3.0
25005014004P1,2018,15,1,3.0
25005014004P1,2019,15,1,3.0
25007017001P5,2013,22,2,4.0
25007017001P5,2014,22,2,4.0
25007017001P5,2015,22,2,4.0
25007017001P5,2016,22,2,4.0
25007017001P5,2017,22,2,4.0
25007017001P5,2018,22,2,4.0
25007017001P5,2019,22,2,4.0
25007017002P1,2013,22,1,4.0
25007017002P1,2014,22,1,4.0
25007017002P1,2015,22,1,4.0
25007017002P1,2016,22,1,4.0
25007017002P1,2017,22,1,4.0
25007017002P1,2018,22,2,4.0
25007017002P1,2019,22,2,4.0
25009010001P1,2013,49,1,3.0
25009010001P1,2014,49,1,3.0
25009010001P1,2015,49,1,3.0
25009010001P1,2016,49,1,3.0
25009010001P1,2017,49,1,3.0
25009010001P1,2018,49,1,3.0
25009010001P1,2019,49,1,3.0
25016016002P7,2013,34,1,3.0
25016016002P7,2014,34,1,3.0
25016016002P7,2015,34,1,3.0
25016016002P7,2016,34,1,3.0
25016016002P7,2017,34,1,3.0
25016016002P7,2018,34,1,3.0
