CD_PROGRAMA_IES,AN_BASE,CD_AREA_AVALIACAO,CONCEITO_PROGRAMA,Total_docentes,Mulheres,Homens,Brasileiros,Estrangeiros,QTDE_Regime_Parcial,QTDE_Regime_Integral,QTDE_Regime_Exclusivo,QTDE_Prof_Doutor,QTDE_Prof_NaoDoutor,QTDE_titulados_Brasil,QTDE_titulados_Exterior,Profs_Colaboradores,Profs_ServidoresPublicos,Profs_VinculoCLT,Profs_Aposentados,Profs_BolsaDeFixacao,Total_cursos,MEDIA_CONCEITO_CURSO
42001013037P0,2016,42,6,16,1,15,16,0,1,13,2,16,0,10,6,0,15,0,1,0,2,6.0
42001013037P0,2017,42,6,14,1,13,14,0,0,12,2,14,0,10,4,0,14,0,0,0,2,6.0
42001013037P0,2018,42,6,17,3,14,17,0,0,12,5,17,0,13,4,0,17,0,0,0,2,6.0
42001013037P0,2019,42,6,17,3,14,17,0,0,12,5,17,0,13,4,0,17,0,0,0,2,6.0
42001013039P2,2013,15,6,51,20,31,51,0,0,51,0,50,1,40,11,0,51,0,0,0,2,6.0
42001013039P2,2014,15,6,53,21,32,53,0,0,53,0,52,1,42,11,0,53,0,0,0,2,6.0
42001013039P2,2015,15,6,47,19,28,47,0,0,47,0,46,1,36,11,0,47,0,0,0,2,6.0
42001013039P2,2016,15,6,47,19,28,47,0,0,47,0,47,0,35,12,0,47,0,0,0,2,6.0
42001013039P2,2017,15,6,48,18,30,48,0,6,42,0,48,0,36,12,4,44,0,0,0,2,6.0
42001013039P2,2018,15,6,48,19,29,48,0,7,41,0,48,0,37,11,5,43,0,0,0,2,6.0
42001013039P2,2019,15,6,45,19,26,45,0,7,38,0,45,0,38,7,5,40,0,0,0,2,6.0
42001013040P0,2013,4,7,66,31,35,64,2,0,66,0,66,0,46,20,1,65,0,0,0,2,7.0
42001013040P0,2014,4,7,70,33,37,68,2,0,68,2,70,0,50,20,1,69,0,0,0,2,7.0
42001013040P0,2015,4,7,67,31,36,65,2,1,62,4,67,0,49,18,2,65,0,0,0,2,7.0
42001013040P0,2016,4,7,66,31,35,64,2,1,61,4,66,0,50,16,2,64,0,0,0,2,7.0
42001013040P0,2017,4,7,69,33,36,68,1,1,62,6,69,0,53,16,2,67,0,0,0,2,7.0
42001013040P0,2018,4,7,69,33,36,68,1,1,61,7,69,0,54,15,2,67,0,0,0,2,7.0
42001013040P0,2019,4,7,71,34,37,70,1,1,61,9,71,0,56,15,2,69,0,0,0,2,7.0
42001013042P3,2013,26,5,24,5,19,22,2,6,18,0,24,0,17,7,1,22,0,1,0,2,5.0
42001013042P3,2014,26,5,30,7,23,29,1,7,21,2,30,0,22,8,2,27,0,1,0,2,5.0
42001013042P3,2015,26,5,30,8,22,28,2,7,21,2,30,0,21,9,3,26,0,1,0,2,5.0
42001013042P3,2016,26,5,28,6,22,27,1,6,20,2,28,0,20,8,1,26,0,1,0,2,5.0
42001013042P3,2017,26,5,35,9,26,33,2,6,26,3,35,0,24,11,4,31,0,0,0,2,5.0
42001013042P3,2018,26,5,36,10,26,34,2,8,25,3,36,0,24,12,5,31,0,0,0,2,5.0
42001013042P3,2019,26,5,40,11,29,38,2,7,30,3,40,0,29,11,5,35,0,0,0,2,5.0
42001013043P0,2013,40,6,30,14,16,30,0,1,27,2,28,2,25,5,0,27,0,1,2,2,6.0
42001013043P0,2014,40,6,32,14,18,32,0,1,28,3,30,2,27,5,0,29,0,1,2,2,6.0
42001013043P0,2015,40,6,31,13,18,31,0,1,27,3,29,2,26,5,0,29,0,1,1,2,6.0
42001013043P0,2016,40,6,30,13,17,30,0,0,26,4,28,2,25,5,0,30,0,0,0,2,6.0
42001013043P0,2017,40,6,34,17,17,34,0,1,22,11,33,1,28,6,1,33,0,0,0,2,6.0
42001013043P0,2018,40,6,36,18,18,36,0,2,22,12,35,1,29,7,2,34,0,0,0,2,6.0
42001013043P0,2019,40,6,35,19,16,35,0,0,23,12,34,1,29,6,0,35,0,0,0,2,6.0
42001013044P6,2013,11,7,16,8,8,16,0,0,16,0,16,0,6,10,0,16,0,0,0,2,7.0
42001013044P6,2014,11,7,16,8,8,16,0,0,16,0,16,0,6,10,0,16,0,0,0,2,7.0
42001013044P6,2015,11,7,17,9,8,17,0,0,16,1,17,0,6,11,0,17,0,0,0,2,7.0
42001013044P6,2016,11,7,17,9,8,17,0,0,16,1,17,0,6,11,0,17,0,0,0,2,7.0
42001013044P6,2017,11,7,18,10,8,18,0,0,16,2,18,0,6,12,0,18,0,0,0,2,7.0
42001013044P6,2018,11,7,19,10,9,19,0,0,16,3,19,0,6,13,0,19,0,0,0,2,7.0
42001013044P6,2019,11,7,20,11,9,20,0,0,17,3,20,0,7,13,0,20,0,0,0,2,7.0
42001013046P9,2013,13,6,36,6,30,33,3,0,35,1,36,0,25,11,0,36,0,0,0,2,6.0
42001013046P9,2014,13,6,36,6,30,33,3,0,35,1,36,0,25,11,0,36,0,0,0,2,6.0
42001013046P9,2015,13,6,36,7,29,33,3,0,34,2,36,0,25,11,0,36,0,0,0,2,6.0
42001013046P9,2016,13,6,33,7,26,30,3,0,31,2,33,0,24,9,0,33,0,0,0,2,6.0
42001013046P9,2017,13,6,33,7,26,32,1,0,29,4,33,0,24,9,0,33,0,0,0,2,6.0
42001013046P9,2018,13,6,35,7,28,33,2,0,29,6,35,0,23,12,1,34,0,0,0,2,6.0
42001013046P9,2019,13,6,33,7,26,30,3,1,24,8,33,0,21,12,1,31,0,1,0,2,6.0
42001013047P5,2013,37,7,20,13,7,19,1,1,0,19,20,0,13,7,1,19,0,0,0,2,7.0
42001013047P5,2014,37,7,23,15,8,22,1,1,0,22,23,0,15,8,1,22,0,0,0,2,7.0
42001013047P5,2015,37,7,23,15,8,22,1,1,0,22,23,0,15,8,1,22,0,0,0,2,7.0
42001013047P5,2016,37,7,23,15,8,22,1,1,0,22,23,0,15,8,1,22,0,0,0,2,7.0
42001013047P5,2017,37,7,23,14,9,22,1,1,1,21,23,0,16,7,1,21,0,1,0,2,7.0
42001013047P5,2018,37,7,26,15,11,25,1,1,1,24,26,0,18,8,1,24,0,1,0,2,7.0
42001013047P5,2019,37,7,26,15,11,25,1,1,1,24,26,0,17,9,1,24,0,1,0,2,7.0
42001013048P1,2013,42,4,19,12,7,19,0,0,19,0,19,0,12,7,0,19,0,0,0,2,4.0
42001013048P1,2014,42,4,21,14,7,21,0,0,19,2,21,0,14,7,0,19,0,0,2,2,4.0
42001013048P1,2015,42,4,21,15,6,21,0,0,18,3,21,0,15,6,0,19,0,0,2,2,4.0
42001013048P1,2016,42,4,21,15,6,21,0,0,18,3,21,0,15,6,0,19,0,0,2,2,4.0
42001013048P1,2017,42,5,23,16,7,23,0,1,18,4,23,0,16,7,1,21,0,0,1,2,5.0
42001013048P1,2018,42,5,21,14,7,21,0,1,15,5,21,0,14,7,1,19,0,0,1,2,5.0
42001013048P1,2019,42,5,19,12,7,19,0,0,15,4,19,0,12,7,0,19,0,0,0,2,5.0
42001013049P8,2013,29,5,19,6,13,19,0,1,18,0,17,2,12,7,0,18,0,1,0,2,5.0
42001013049P8,2014,29,5,21,8,13,21,0,2,19,0,19,2,14,7,1,19,0,1,0,2,5.0
42001013049P8,2015,29,5,21,8,13,21,0,2,19,0,19,2,14,7,1,19,0,1,0,2,5.0
42001013049P8,2016,29,5,21,8,13,21,0,2,19,0,19,2,14,7,1,19,0,1,0,2,5.0
42001013049P8,2017,29,5,24,7,17,20,4,2,22,0,22,2,13,11,1,22,0,1,0,2,5.0
42001013049P8,2018,29,4,25,8,17,23,2,3,20,2,23,2,16,9,2,22,0,1,0,2,4.0
42001013049P8,2019,29,4,28,10,18,23,5,7,19,2,24,4,17,11,6,21,0,1,0,2,4.0
42001013050P6,2013,16,5,23,11,12,23,0,3,6,14,23,0,22,1,1,19,1,2,0,2,5.0
42001013050P6,2014,16,5,24,11,13,24,0,3,6,15,24,0,23,1,1,20,1,2,0,2,5.0
42001013050P6,2015,16,5,23,11,12,23,0,2,6,15,23,0,22,1,1,20,0,2,0,2,5.0
42001013050P6,2016,16,5,23,11,12,23,0,2,6,15,23,0,22,1,1,20,0,2,0,2,5.0
42001013050P6,2017,16,5,25,13,12,25,0,2,6,17,25,0,22,3,2,22,0,1,0,2,5.0
42001013050P6,2018,16,5,26,14,12,26,0,2,6,18,26,0,23,3,2,23,0,1,0,2,5.0
42001013050P6,2019,16,5,28,17,11,28,0,3,7,18,28,0,23,5,3,25,0,0,0,2,5.0
42001013051P2,2013,21,5,28,9,19,28,0,0,28,0,27,1,18,10,0,27,1,0,0,2,5.0
42001013051P2,2014,21,5,30,9,21,30,0,0,30,0,29,1,20,10,0,30,0,0,0,2,5.0
42001013051P2,2015,21,5,32,10,22,32,0,0,30,2,31,1,21,11,0,32,0,0,0,2,5.0
42001013051P2,2016,21,5,33,11,22,33,0,1,30,2,32,1,22,11,1,32,0,0,0,2,5.0
42001013051P2,2017,21,6,32,11,21,32,0,1,29,2,31,1,21,11,0,31,0,1,0,2,6.0
42001013051P2,2018,21,6,33,12,21,33,0,1,30,2,32,1,22,11,0,32,0,1,0,2,6.0
42001013051P2,2019,21,6,35,12,23,35,0,1,30,4,35,0,23,12,0,34,0,1,0,2,6.0
42001013052P9,2013,5,4,16,6,10,16,0,0,16,0,15,1,12,4,0,12,4,0,0,2,4.0
42001013052P9,2014,5,4,19,8,11,19,0,1,17,1,18,1,14,5,2,13,4,0,0,2,4.0
42001013052P9,2015,5,4,20,10,10,20,0,1,15,4,20,0,14,6,3,13,4,0,0,2,4.0
42001013052P9,2016,5,4,19,10,9,19,0,1,14,4,19,0,14,5,2,14,3,0,0,2,4.0
42001013052P9,2017,5,4,22,10,12,22,0,1,17,4,22,0,16,6,2,17,3,0,0,2,4.0
42001013052P9,2018,5,4,27,12,15,27,0,2,19,6,27,0,21,6,4,19,3,0,1,2,4.0
42001013052P9,2019,5,4,26,11,15,26,0,5,2,19,26,0,20,6,4,19,0,2,1,2,4.0
42001013053P5,2013,18,5,39,18,21,39,0,0,39,0,38,1,34,5,0,39,0,0,0,2,5.0
42001013053P5,2014,18,5,38,18,20,38,0,0,38,0,37,1,34,4,1,37,0,0,0,2,5.0
42001013053P5,2015,18,5,41,19,22,41,0,0,37,4,40,1,38,3,0,41,0,0,0,2,5.0
42001013053P5,2016,18,5,41,18,23,41,0,0,37,4,40,1,38,3,0,41,0,0,0,2,5.0
42001013053P5,2017,18,6,36,15,21,36,0,0,30,6,36,0,33,3,0,36,0,0,0,2,6.0
42001013053P5,2018,18,6,43,18,25,43,0,1,31,11,43,0,39,4,0,43,0,0,0,2,6.0
42001013053P5,2019,18,6,43,17,26,43,0,1,31,11,43,0,39,4,0,43,0,0,0,2,6.0
42001013054P1,2013,17,4,34,5,29,34,0,9,23,2,34,0,33,1,1,30,3,0,0,2,4.0
42001013054P1,2014,17,4,34,5,29,34,0,10,22,2,34,0,33,1,1,29,4,0,0,2,4.0
42001013054P1,2015,17,4,33,5,28,33,0,10,21,2,33,0,32,1,1,29,3,0,0,2,4.0
42001013054P1,2016,17,4,33,5,28,33,0,10,21,2,33,0,33,0,1,29,3,0,0,2,4.0
42001013054P1,2017,17,3,33,5,28,33,0,9,22,2,33,0,33,0,1,30,2,0,0,2,2.5
42001013054P1,2018,17,3,31,5,26,31,0,9,20,2,31,0,31,0,1,28,2,0,0,2,2.5
42001013054P1,2019,17,3,25,5,20,25,0,8,17,0,25,0,25,0,0,24,1,0,0,2,2.5
42001013055P8,2013,11,5,22,13,9,22,0,2,20,0,21,1,11,11,0,19,0,3,0,2,5.0
42001013055P8,2014,11,5,22,13,9,22,0,2,20,0,21,1,11,11,0,19,0,3,0,2,5.0
42001013055P8,2015,11,5,27,18,9,27,0,3,18,6,26,1,16,11,1,24,0,2,0,2,5.0
42001013055P8,2016,11,5,26,17,9,26,0,3,18,5,25,1,15,11,1,23,0,2,0,2,5.0
42001013055P8,2017,11,5,25,16,9,25,0,4,4,17,25,0,15,10,1,21,0,3,0,2,5.0
42001013055P8,2018,11,5,26,16,10,26,0,4,5,17,26,0,16,10,1,22,0,3,0,2,5.0
42001013055P8,2019,11,5,26,16,10,26,0,4,5,17,26,0,16,10,1,22,0,3,0,2,5.0
42001013056P4,2013,47,5,43,19,24,40,3,0,39,4,43,0,30,13,0,42,1,0,0,2,5.0
42001013056P4,2014,47,5,43,19,24,40,3,0,37,6,43,0,31,12,0,42,1,0,0,2,5.0
42001013056P4,2015,47,5,41,19,22,38,3,0,35,6,41,0,29,12,0,41,0,0,0,2,5.0
42001013056P4,2016,47,5,37,18,19,35,2,0,31,6,37,0,26,11,0,37,0,0,0,2,5.0
42001013056P4,2017,47,5,36,17,19,35,1,0,30,6,36,0,24,12,0,36,0,0,0,2,5.0
42001013056P4,2018,47,5,34,17,17,33,1,0,27,7,34,0,22,12,0,34,0,0,0,2,5.0
42001013056P4,2019,47,5,31,14,17,29,2,0,20,11,31,0,19,12,0,31,0,0,0,2,5.0
42001013057P0,2013,7,5,22,11,11,21,1,2,20,0,22,0,18,4,2,17,3,0,0,2,5.0
42001013057P0,2014,7,5,24,12,12,23,1,2,20,2,24,0,19,5,2,19,3,0,0,2,5.0
42001013057P0,2015,7,5,23,12,11,22,1,2,19,2,23,0,18,5,3,18,2,0,0,2,5.0
42001013057P0,2016,7,5,24,12,12,23,1,3,19,2,24,0,19,5,4,18,2,0,0,2,5.0
42001013057P0,2017,7,5,30,14,16,28,2,3,23,4,30,0,24,6,5,19,1,0,5,2,5.0
42001013057P0,2018,7,5,34,17,17,32,2,2,27,5,34,0,28,6,5,21,1,0,7,2,5.0
42001013057P0,2019,7,5,34,17,17,32,2,2,27,5,34,0,29,5,5,21,1,0,7,2,5.0
42001013058P7,2013,12,5,19,6,13,18,1,0,19,0,18,1,10,9,0,19,0,0,0,2,5.0
42001013058P7,2014,12,5,19,6,13,18,1,0,19,0,18,1,10,9,0,19,0,0,0,2,5.0
42001013058P7,2015,12,5,20,6,14,19,1,0,19,1,19,1,11,9,0,20,0,0,0,2,5.0
42001013058P7,2016,12,5,18,5,13,17,1,0,17,1,18,0,10,8,0,18,0,0,0,2,5.0
42001013058P7,2017,12,6,17,5,12,17,0,0,1,16,17,0,8,9,0,17,0,0,0,2,6.0
42001013058P7,2018,12,6,16,5,11,16,0,0,0,16,16,0,7,9,0,16,0,0,0,2,6.0
42001013058P7,2019,12,6,19,8,11,19,0,0,0,19,19,0,10,9,0,19,0,0,0,2,6.0
42001013059P3,2013,13,6,12,5,7,12,0,0,0,12,11,1,7,5,0,12,0,0,0,2,6.0
42001013059P3,2014,13,6,16,7,9,16,0,0,0,16,16,0,8,8,0,15,0,1,0,2,6.0
42001013059P3,2015,13,6,18,6,12,17,1,0,0,18,18,0,8,10,0,17,0,1,0,2,6.0
42001013059P3,2016,13,6,16,7,9,15,1,0,0,16,16,0,8,8,0,15,0,1,0,2,6.0
42001013059P3,2017,13,7,13,4,9,13,0,0,0,13,13,0,6,7,0,13,0,0,0,2,7.0
42001013059P3,2018,13,7,15,5,10,13,2,0,0,15,15,0,8,7,0,15,0,0,0,2,7.0
42001013059P3,2019,13,7,16,6,10,14,2,0,0,16,16,0,9,7,0,16,0,0,0,2,7.0
42001013060P1,2013,15,6,19,14,5,19,0,0,17,2,19,0,19,0,0,18,0,1,0,2,6.0
42001013060P1,2014,15,6,19,13,6,19,0,1,16,2,19,0,19,0,0,18,0,1,0,2,6.0
42001013060P1,2015,15,6,19,13,6,19,0,1,16,2,19,0,19,0,0,18,0,1,0,2,6.0
42001013060P1,2016,15,6,21,16,5,21,0,1,16,4,21,0,21,0,0,19,0,1,1,2,6.0
42001013060P1,2017,15,6,30,21,9,30,0,2,21,7,30,0,30,0,2,21,1,1,5,2,6.0
42001013060P1,2018,15,6,28,19,9,28,0,2,19,7,27,1,28,0,2,20,1,0,5,2,6.0
42001013060P1,2019,15,6,28,19,9,28,0,2,19,7,28,0,28,0,2,20,1,0,5,2,6.0
42001013062P4,2013,31,5,25,20,5,25,0,0,25,0,25,0,21,4,0,25,0,0,0,2,5.0
42001013062P4,2014,31,5,24,18,6,24,0,0,24,0,24,0,21,3,0,24,0,0,0,2,5.0
42001013062P4,2015,31,5,26,19,7,26,0,0,24,2,26,0,22,4,0,26,0,0,0,2,5.0
42001013062P4,2016,31,5,25,18,7,25,0,0,23,2,25,0,21,4,0,25,0,0,0,2,5.0
42001013062P4,2017,31,5,25,18,7,25,0,1,24,0,25,0,21,4,1,24,0,0,0,2,5.0
42001013062P4,2018,31,5,25,18,7,25,0,1,24,0,25,0,21,4,1,24,0,0,0,2,5.0
42001013062P4,2019,31,5,24,17,7,24,0,2,1,21,24,0,21,3,1,22,0,1,0,2,5.0
42001013063P0,2013,1,4,21,4,17,21,0,0,14,7,18,3,13,8,1,20,0,0,0,2,4.0
42001013063P0,2014,1,4,20,4,16,20,0,0,13,7,17,3,13,7,1,19,0,0,0,2,4.0
42001013063P0,2015,1,4,21,5,16,21,0,0,13,8,18,3,13,8,0,21,0,0,0,2,4.0
42001013063P0,2016,1,4,22,5,17,22,0,0,12,10,19,3,15,7,0,21,0,1,0,2,4.0
42001013063P0,2017,1,4,22,5,17,22,0,0,11,11,21,1,14,8,0,21,0,1,0,2,4.0
42001013063P0,2018,1,4,25,5,20,25,0,0,12,13,25,0,15,10,0,24,0,1,0,2,4.0
42001013063P0,2019,1,4,25,6,19,25,0,0,11,14,25,0,14,11,0,24,0,1,0,2,4.0
42001013064P7,2013,37,5,21,17,4,21,0,1,18,2,21,0,16,5,2,16,3,0,0,2,5.0
42001013064P7,2014,37,5,20,16,4,20,0,1,17,2,20,0,16,4,2,16,2,0,0,2,5.0
42001013064P7,2015,37,5,24,18,6,24,0,1,17,6,24,0,20,4,2,20,2,0,0,2,5.0
42001013064P7,2016,37,5,24,16,8,24,0,1,16,7,24,0,20,4,2,19,2,0,1,2,5.0
42001013064P7,2017,37,5,25,16,9,25,0,1,16,8,25,0,21,4,1,21,2,0,1,2,5.0
42001013064P7,2018,37,5,26,17,9,26,0,0,17,9,26,0,22,4,1,23,1,0,1,2,5.0
42001013064P7,2019,37,5,23,17,6,23,0,1,14,8,23,0,20,3,2,20,1,0,0,2,5.0
42001013065P3,2013,36,6,29,12,17,28,1,0,29,0,29,0,24,5,0,28,1,0,0,2,6.0
42001013065P3,2014,36,6,29,12,17,28,1,0,29,0,29,0,24,5,0,28,1,0,0,2,6.0
42001013065P3,2015,36,6,30,13,17,29,1,0,29,1,30,0,25,5,0,29,1,0,0,2,6.0
42001013065P3,2016,36,6,29,11,18,28,1,1,27,1,29,0,24,5,1,27,1,0,0,2,6.0
42001013065P3,2017,36,6,32,13,19,31,1,3,28,1,32,0,28,4,3,28,1,0,0,2,6.0
42001013065P3,2018,36,6,34,13,21,33,1,3,29,2,34,0,30,4,3,30,1,0,0,2,6.0
42001013065P3,2019,36,6,34,14,20,33,1,3,27,4,34,0,30,4,3,30,1,0,0,2,6.0
42001013066P0,2013,14,6,18,0,18,18,0,0,18,0,18,0,9,9,0,18,0,0,0,2,6.0
42001013066P0,2014,14,6,21,1,20,21,0,0,21,0,21,0,11,10,0,21,0,0,0,2,6.0
42001013066P0,2015,14,6,22,1,21,22,0,0,19,3,22,0,13,9,0,22,0,0,0,2,6.0
42001013066P0,2016,14,6,25,1,24,25,0,3,3,19,25,0,17,8,1,23,0,0,1,2,6.0
42001013066P0,2017,14,6,25,1,24,25,0,4,0,21,25,0,16,9,1,21,0,2,1,2,6.0
42001013066P0,2018,14,6,24,1,23,24,0,3,0,21,24,0,14,10,1,21,0,2,0,2,6.0
42001013066P0,2019,14,6,24,2,22,24,0,4,0,20,24,0,13,11,2,19,0,3,0,2,6.0
42001013067P6,2013,20,5,34,32,2,34,0,0,34,0,34,0,30,4,0,34,0,0,0,2,5.0
42001013067P6,2014,20,5,34,32,2,34,0,0,34,0,34,0,30,4,0,34,0,0,0,2,5.0
42001013067P6,2015,20,5,33,31,2,33,0,0,33,0,33,0,29,4,0,33,0,0,0,2,5.0
42001013067P6,2016,20,5,35,32,3,35,0,0,32,3,35,0,31,4,0,35,0,0,0,2,5.0
42001013067P6,2017,20,5,39,36,3,39,0,3,28,8,39,0,35,4,0,35,0,4,0,2,5.0
42001013067P6,2018,20,5,42,38,4,42,0,2,27,13,42,0,40,2,0,40,0,2,0,2,5.0
42001013067P6,2019,20,5,35,31,4,35,0,1,21,13,35,0,35,0,0,34,0,1,0,2,5.0
42001013068P2,2013,6,6,31,13,18,31,0,1,0,30,31,0,19,12,0,27,3,1,0,2,6.0
42001013068P2,2014,6,6,36,16,20,36,0,1,31,4,36,0,23,13,0,32,3,1,0,2,6.0
42001013068P2,2015,6,6,36,16,20,36,0,1,31,4,36,0,24,12,0,32,3,1,0,2,6.0
42001013068P2,2016,6,6,36,16,20,36,0,1,31,4,36,0,22,14,0,32,3,1,0,2,6.0
42001013068P2,2017,6,7,38,16,22,38,0,3,27,8,38,0,26,12,0,32,3,3,0,2,7.0
42001013068P2,2018,6,7,37,14,23,37,0,4,26,7,37,0,25,12,1,30,3,3,0,2,7.0
42001013068P2,2019,6,7,38,14,24,38,0,5,24,9,38,0,27,11,2,30,3,3,0,2,7.0
42001013070P7,2013,45,4,18,5,13,17,1,0,0,18,18,0,13,5,0,18,0,0,0,2,4.0
42001013070P7,2014,45,4,20,7,13,20,0,0,20,0,20,0,15,5,0,20,0,0,0,2,4.0
42001013070P7,2015,45,4,20,8,12,20,0,0,20,0,20,0,16,4,0,20,0,0,0,2,4.0
42001013070P7,2016,45,4,19,8,11,19,0,0,19,0,19,0,16,3,0,19,0,0,0,2,4.0
42001013070P7,2017,45,5,17,7,10,17,0,0,17,0,17,0,14,3,0,17,0,0,0,2,5.0
42001013070P7,2018,45,5,17,7,10,17,0,0,16,1,17,0,14,3,0,17,0,0,0,2,5.0
42001013070P7,2019,45,5,17,7,10,17,0,0,16,1,17,0,14,3,0,17,0,0,0,2,5.0
42001013071P3,2013,45,5,30,8,22,30,0,1,29,0,30,0,20,10,1,25,1,1,2,2,5.0
42001013071P3,2014,45,5,31,8,23,31,0,1,29,1,31,0,21,10,1,26,1,1,2,2,5.0
42001013071P3,2015,45,5,38,15,23,38,0,2,29,7,38,0,28,10,2,31,1,1,3,2,5.0
42001013071P3,2016,45,5,37,16,21,37,0,2,26,9,37,0,28,9,2,32,0,0,3,2,5.0
42001013071P3,2017,45,6,38,16,22,38,0,4,4,30,38,0,29,9,4,31,0,0,3,2,6.0
42001013071P3,2018,45,6,36,16,20,36,0,3,1,32,36,0,27,9,2,31,0,1,2,2,6.0
42001013071P3,2019,45,6,32,15,17,31,1,2,1,29,32,0,24,8,1,28,0,1,2,2,6.0
42001013073P6,2013,16,7,24,10,14,24,0,2,21,1,24,0,23,1,3,18,3,0,0,2,7.0
42001013073P6,2014,16,7,25,11,14,25,0,2,22,1,25,0,24,1,4,18,3,0,0,2,7.0
42001013073P6,2015,16,7,25,12,13,25,0,3,21,1,25,0,24,1,4,18,3,0,0,2,7.0
42001013073P6,2016,16,7,25,11,14,25,0,3,20,2,25,0,24,1,3,18,3,0,1,2,7.0
42001013073P6,2017,16,7,26,11,15,26,0,3,18,5,26,0,24,2,0,24,1,0,1,2,7.0
42001013073P6,2018,16,7,27,11,16,27,0,4,18,5,27,0,25,2,0,24,2,0,1,2,7.0
42001013073P6,2019,16,7,27,10,17,27,0,5,19,3,27,0,27,0,0,24,2,0,1,2,7.0
42001013074P2,2013,22,6,35,23,12,33,2,7,27,1,35,0,31,4,7,28,0,0,0,2,6.0
42001013074P2,2014,22,6,34,24,10,33,1,6,27,1,34,0,30,4,6,28,0,0,0,2,6.0
42001013074P2,2015,22,6,31,23,8,30,1,6,24,1,31,0,27,4,6,25,0,0,0,2,6.0
42001013074P2,2016,22,6,29,22,7,28,1,4,23,2,29,0,25,4,4,25,0,0,0,2,6.0
42001013074P2,2017,22,6,29,20,9,28,1,4,15,10,29,0,25,4,4,25,0,0,0,2,6.0
42001013074P2,2018,22,6,27,18,9,26,1,3,14,10,27,0,23,4,3,24,0,0,0,2,6.0
42001013074P2,2019,22,6,26,18,8,25,1,2,13,11,26,0,22,4,2,24,0,0,0,2,6.0
42001013075P9,2013,45,6,20,12,8,20,0,0,20,0,20,0,15,5,0,20,0,0,0,1,6.0
42001013075P9,2014,45,6,23,13,10,23,0,1,20,2,23,0,18,5,0,22,1,0,0,1,6.0
42001013075P9,2015,45,6,23,13,10,23,0,1,20,2,23,0,18,5,0,22,1,0,0,1,6.0
42001013075P9,2016,45,6,23,13,10,22,1,1,20,2,23,0,18,5,0,22,1,0,0,1,6.0
42001013075P9,2017,45,7,27,15,12,26,1,2,23,2,27,0,22,5,0,26,1,0,0,1,7.0
42001013075P9,2018,45,7,25,15,10,24,1,2,21,2,24,1,21,4,0,24,1,0,0,1,7.0
42001013075P9,2019,45,7,35,19,16,34,1,2,30,3,35,0,31,4,3,31,1,0,0,1,7.0
42001013076P5,2013,46,5,18,11,7,18,0,0,15,3,18,0,16,2,0,16,1,1,0,1,5.0
42001013076P5,2014,46,5,19,10,9,19,0,0,16,3,19,0,17,2,0,17,1,1,0,1,5.0
42001013076P5,2015,46,5,17,8,9,17,0,0,13,4,17,0,15,2,0,15,1,1,0,1,5.0
42001013076P5,2016,46,5,17,7,10,17,0,0,13,4,17,0,15,2,0,16,0,1,0,1,5.0
42001013076P5,2017,46,5,16,6,10,16,0,0,12,4,16,0,14,2,0,16,0,0,0,1,5.0
42001013076P5,2018,46,5,14,6,8,14,0,0,10,4,14,0,13,1,0,14,0,0,0,1,5.0
42001013077P1,2013,39,2,10,4,6,8,2,0,0,10,10,0,3,7,0,8,0,2,0,1,2.0
42001013078P8,2013,14,4,16,2,14,15,1,0,16,0,16,0,8,8,0,16,0,0,0,2,4.0
42001013078P8,2014,14,4,17,2,15,16,1,0,16,1,17,0,9,8,0,17,0,0,0,2,4.0
42001013078P8,2015,14,4,19,2,17,18,1,0,16,3,19,0,11,8,0,19,0,0,0,2,4.0
42001013078P8,2016,14,4,19,2,17,18,1,0,15,4,19,0,11,8,0,19,0,0,0,2,4.0
42001013078P8,2017,14,5,23,2,21,22,1,0,16,7,23,0,13,10,0,23,0,0,0,2,5.0
42001013078P8,2018,14,5,23,2,21,22,1,0,16,7,23,0,12,11,0,23,0,0,0,2,5.0
42001013078P8,2019,14,5,23,2,21,22,1,0,16,7,23,0,12,11,0,23,0,0,0,2,5.0
42001013079P4,2013,25,4,15,5,10,14,1,0,15,0,15,0,11,4,0,15,0,0,0,2,4.0
42001013079P4,2014,25,4,17,7,10,16,1,0,17,0,17,0,13,4,2,15,0,0,0,2,4.0
42001013079P4,2015,25,4,15,5,10,14,1,0,15,0,15,0,11,4,1,14,0,0,0,2,4.0
42001013079P4,2016,25,4,19,8,11,18,1,0,19,0,19,0,15,4,2,17,0,0,0,2,4.0
42001013079P4,2017,25,5,18,8,10,17,1,0,18,0,18,0,15,3,2,16,0,0,0,2,5.0
42001013079P4,2018,25,5,19,9,10,18,1,0,17,2,19,0,16,3,2,17,0,0,0,2,5.0
42001013079P4,2019,25,5,19,9,10,18,1,0,17,2,19,0,16,3,2,17,0,0,0,2,5.0
42001013081P9,2013,46,4,19,12,7,18,1,0,19,0,17,2,17,2,0,19,0,0,0,1,4.0
42001013081P9,2014,46,4,18,13,5,17,1,0,18,0,16,2,16,2,0,18,0,0,0,1,4.0
42001013081P9,2015,46,4,16,11,5,15,1,0,15,1,14,2,14,2,0,16,0,0,0,1,4.0
42001013081P9,2016,46,4,17,11,6,17,0,0,16,1,16,1,15,2,0,17,0,0,0,1,4.0
42001013081P9,2017,46,5,20,12,8,20,0,0,19,1,18,2,18,2,0,20,0,0,0,1,5.0
